#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./slimfly_p4_a5_h5_min_sequential_fr0.00_seed42.2026.05.12.12.15_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
      nan       nan     nan       nan       nan     nan       542         4 0.00533 
      nan       nan     nan       nan       nan     nan       543         3 0.00400 
      nan       nan     nan       nan       nan     nan       544         4 0.00533 
      nan       nan     nan       nan       nan     nan       545         5 0.00667 
      nan       nan     nan       nan       nan     nan       546         4 0.00533 
      nan       nan     nan       nan       nan     nan       547         2 0.00267 
      nan       nan     nan       nan       nan     nan       548         3 0.00400 
      nan       nan     nan       nan       nan     nan       549         6 0.00800 
      nan       nan     nan       nan       nan     nan       550         2 0.00267 
      nan       nan     nan       nan       nan     nan       551         1 0.00133 
      nan       nan     nan       nan       nan     nan       552         2 0.00267 
      nan       nan     nan       nan       nan     nan       554         2 0.00267 
      nan       nan     nan       nan       nan     nan       555         2 0.00267 
      nan       nan     nan       nan       nan     nan       557         2 0.00267 
      nan       nan     nan       nan       nan     nan       558         3 0.00400 
      nan       nan     nan       nan       nan     nan       559         2 0.00267 
      nan       nan     nan       nan       nan     nan       560         2 0.00267 
      nan       nan     nan       nan       nan     nan       562         1 0.00133 
      nan       nan     nan       nan       nan     nan       563         3 0.00400 
      nan       nan     nan       nan       nan     nan       564         5 0.00667 
      nan       nan     nan       nan       nan     nan       565         1 0.00133 
      nan       nan     nan       nan       nan     nan       566         1 0.00133 
      nan       nan     nan       nan       nan     nan       567         3 0.00400 
      nan       nan     nan       nan       nan     nan       569         1 0.00133 
      nan       nan     nan       nan       nan     nan       571         1 0.00133 
      nan       nan     nan       nan       nan     nan       572         1 0.00133 
      nan       nan     nan       nan       nan     nan       575         2 0.00267 
      nan       nan     nan       nan       nan     nan       576         1 0.00133 
      nan       nan     nan       nan       nan     nan       580         1 0.00133 
