#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./slimfly_p4_a5_h5_min_sequential_fr0.00_seed13.2026.03.14.14.07_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
      nan       nan     nan       nan       nan     nan       363         1 0.00133 
      nan       nan     nan       nan       nan     nan       365         2 0.00267 
      nan       nan     nan       nan       nan     nan       366         1 0.00133 
      nan       nan     nan       nan       nan     nan       367         1 0.00133 
      nan       nan     nan       nan       nan     nan       369         1 0.00133 
      nan       nan     nan       nan       nan     nan       371         1 0.00133 
      nan       nan     nan       nan       nan     nan       372         2 0.00267 
      nan       nan     nan       nan       nan     nan       373         1 0.00133 
      nan       nan     nan       nan       nan     nan       375         1 0.00133 
      nan       nan     nan       nan       nan     nan       380         1 0.00133 
      nan       nan     nan       nan       nan     nan       381         1 0.00133 
      nan       nan     nan       nan       nan     nan       384         1 0.00133 
      nan       nan     nan       nan       nan     nan       385         2 0.00267 
      nan       nan     nan       nan       nan     nan       386         2 0.00267 
      nan       nan     nan       nan       nan     nan       387         3 0.00400 
      nan       nan     nan       nan       nan     nan       391         1 0.00133 
      nan       nan     nan       nan       nan     nan       392         1 0.00133 
      nan       nan     nan       nan       nan     nan       393         1 0.00133 
      nan       nan     nan       nan       nan     nan       394         1 0.00133 
      nan       nan     nan       nan       nan     nan       395         2 0.00267 
      nan       nan     nan       nan       nan     nan       396         1 0.00133 
      nan       nan     nan       nan       nan     nan       399         4 0.00533 
      nan       nan     nan       nan       nan     nan       400         3 0.00400 
      nan       nan     nan       nan       nan     nan       404         2 0.00267 
      nan       nan     nan       nan       nan     nan       405         1 0.00133 
      nan       nan     nan       nan       nan     nan       406         1 0.00133 
      nan       nan     nan       nan       nan     nan       407         1 0.00133 
      nan       nan     nan       nan       nan     nan       413         1 0.00133 
      nan       nan     nan       nan       nan     nan       414         2 0.00267 
      nan       nan     nan       nan       nan     nan       417         2 0.00267 
      nan       nan     nan       nan       nan     nan       418         1 0.00133 
      nan       nan     nan       nan       nan     nan       419         2 0.00267 
      nan       nan     nan       nan       nan     nan       422         3 0.00400 
      nan       nan     nan       nan       nan     nan       424         1 0.00133 
      nan       nan     nan       nan       nan     nan       425         1 0.00133 
      nan       nan     nan       nan       nan     nan       428         4 0.00533 
      nan       nan     nan       nan       nan     nan       429         1 0.00133 
      nan       nan     nan       nan       nan     nan       431         1 0.00133 
      nan       nan     nan       nan       nan     nan       432         1 0.00133 
      nan       nan     nan       nan       nan     nan       434         1 0.00133 
      nan       nan     nan       nan       nan     nan       435         1 0.00133 
      nan       nan     nan       nan       nan     nan       436         1 0.00133 
      nan       nan     nan       nan       nan     nan       437         2 0.00267 
      nan       nan     nan       nan       nan     nan       438         3 0.00400 
      nan       nan     nan       nan       nan     nan       441         1 0.00133 
      nan       nan     nan       nan       nan     nan       442         1 0.00133 
      nan       nan     nan       nan       nan     nan       444         2 0.00267 
      nan       nan     nan       nan       nan     nan       445         3 0.00400 
      nan       nan     nan       nan       nan     nan       448         5 0.00667 
      nan       nan     nan       nan       nan     nan       449         1 0.00133 
      nan       nan     nan       nan       nan     nan       450         3 0.00400 
      nan       nan     nan       nan       nan     nan       451         2 0.00267 
      nan       nan     nan       nan       nan     nan       454         1 0.00133 
      nan       nan     nan       nan       nan     nan       455         3 0.00400 
      nan       nan     nan       nan       nan     nan       456         1 0.00133 
      nan       nan     nan       nan       nan     nan       458         3 0.00400 
      nan       nan     nan       nan       nan     nan       459         3 0.00400 
      nan       nan     nan       nan       nan     nan       460         3 0.00400 
      nan       nan     nan       nan       nan     nan       461         4 0.00533 
      nan       nan     nan       nan       nan     nan       462         3 0.00400 
      nan       nan     nan       nan       nan     nan       463         3 0.00400 
      nan       nan     nan       nan       nan     nan       464         3 0.00400 
      nan       nan     nan       nan       nan     nan       465         6 0.00800 
      nan       nan     nan       nan       nan     nan       466         4 0.00533 
      nan       nan     nan       nan       nan     nan       467         3 0.00400 
      nan       nan     nan       nan       nan     nan       468         7 0.00933 
      nan       nan     nan       nan       nan     nan       469         6 0.00800 
      nan       nan     nan       nan       nan     nan       470         6 0.00800 
      nan       nan     nan       nan       nan     nan       471         2 0.00267 
      nan       nan     nan       nan       nan     nan       472         3 0.00400 
      nan       nan     nan       nan       nan     nan       473         5 0.00667 
      nan       nan     nan       nan       nan     nan       474         4 0.00533 
      nan       nan     nan       nan       nan     nan       475         8 0.01067 
      nan       nan     nan       nan       nan     nan       476         6 0.00800 
      nan       nan     nan       nan       nan     nan       477         3 0.00400 
      nan       nan     nan       nan       nan     nan       478         4 0.00533 
      nan       nan     nan       nan       nan     nan       479         8 0.01067 
      nan       nan     nan       nan       nan     nan       480         3 0.00400 
      nan       nan     nan       nan       nan     nan       482         6 0.00800 
      nan       nan     nan       nan       nan     nan       483         5 0.00667 
      nan       nan     nan       nan       nan     nan       484        11 0.01467 
      nan       nan     nan       nan       nan     nan       485         9 0.01200 
      nan       nan     nan       nan       nan     nan       486         2 0.00267 
      nan       nan     nan       nan       nan     nan       487         9 0.01200 
      nan       nan     nan       nan       nan     nan       488         9 0.01200 
      nan       nan     nan       nan       nan     nan       489         9 0.01200 
      nan       nan     nan       nan       nan     nan       490         7 0.00933 
      nan       nan     nan       nan       nan     nan       491         6 0.00800 
      nan       nan     nan       nan       nan     nan       492         8 0.01067 
      nan       nan     nan       nan       nan     nan       493         9 0.01200 
      nan       nan     nan       nan       nan     nan       494         3 0.00400 
      nan       nan     nan       nan       nan     nan       495         8 0.01067 
      nan       nan     nan       nan       nan     nan       496         5 0.00667 
      nan       nan     nan       nan       nan     nan       497        11 0.01467 
      nan       nan     nan       nan       nan     nan       498        11 0.01467 
      nan       nan     nan       nan       nan     nan       499         7 0.00933 
      nan       nan     nan       nan       nan     nan       500         2 0.00267 
      nan       nan     nan       nan       nan     nan       501         6 0.00800 
      nan       nan     nan       nan       nan     nan       502        15 0.02000 
      nan       nan     nan       nan       nan     nan       503         5 0.00667 
      nan       nan     nan       nan       nan     nan       504         5 0.00667 
      nan       nan     nan       nan       nan     nan       505         4 0.00533 
      nan       nan     nan       nan       nan     nan       506         9 0.01200 
      nan       nan     nan       nan       nan     nan       507        10 0.01333 
      nan       nan     nan       nan       nan     nan       508         3 0.00400 
      nan       nan     nan       nan       nan     nan       509        10 0.01333 
      nan       nan     nan       nan       nan     nan       510         5 0.00667 
      nan       nan     nan       nan       nan     nan       511         4 0.00533 
      nan       nan     nan       nan       nan     nan       512         6 0.00800 
      nan       nan     nan       nan       nan     nan       513         3 0.00400 
      nan       nan     nan       nan       nan     nan       514        10 0.01333 
      nan       nan     nan       nan       nan     nan       515         8 0.01067 
      nan       nan     nan       nan       nan     nan       516         2 0.00267 
      nan       nan     nan       nan       nan     nan       517         9 0.01200 
      nan       nan     nan       nan       nan     nan       518         6 0.00800 
      nan       nan     nan       nan       nan     nan       519         6 0.00800 
      nan       nan     nan       nan       nan     nan       520         6 0.00800 
      nan       nan     nan       nan       nan     nan       521         1 0.00133 
      nan       nan     nan       nan       nan     nan       522         5 0.00667 
      nan       nan     nan       nan       nan     nan       523         6 0.00800 
      nan       nan     nan       nan       nan     nan       524         3 0.00400 
      nan       nan     nan       nan       nan     nan       525         3 0.00400 
      nan       nan     nan       nan       nan     nan       526         2 0.00267 
      nan       nan     nan       nan       nan     nan       527         4 0.00533 
      nan       nan     nan       nan       nan     nan       528         7 0.00933 
      nan       nan     nan       nan       nan     nan       529         5 0.00667 
      nan       nan     nan       nan       nan     nan       530         2 0.00267 
      nan       nan     nan       nan       nan     nan       531         1 0.00133 
      nan       nan     nan       nan       nan     nan       532         2 0.00267 
      nan       nan     nan       nan       nan     nan       533         1 0.00133 
      nan       nan     nan       nan       nan     nan       534         3 0.00400 
      nan       nan     nan       nan       nan     nan       535         4 0.00533 
      nan       nan     nan       nan       nan     nan       536         3 0.00400 
      nan       nan     nan       nan       nan     nan       537         3 0.00400 
      nan       nan     nan       nan       nan     nan       538         1 0.00133 
      nan       nan     nan       nan       nan     nan       539         4 0.00533 
      nan       nan     nan       nan       nan     nan       540         1 0.00133 
      nan       nan     nan       nan       nan     nan       541         1 0.00133 
      nan       nan     nan       nan       nan     nan       542         3 0.00400 
      nan       nan     nan       nan       nan     nan       543         3 0.00400 
      nan       nan     nan       nan       nan     nan       545         2 0.00267 
      nan       nan     nan       nan       nan     nan       548         1 0.00133 
      nan       nan     nan       nan       nan     nan       549         1 0.00133 
      nan       nan     nan       nan       nan     nan       550         2 0.00267 
      nan       nan     nan       nan       nan     nan       551         1 0.00133 
      nan       nan     nan       nan       nan     nan       553         1 0.00133 
      nan       nan     nan       nan       nan     nan       554         1 0.00133 
      nan       nan     nan       nan       nan     nan       557         2 0.00267 
      nan       nan     nan       nan       nan     nan       558         1 0.00133 
      nan       nan     nan       nan       nan     nan       560         2 0.00267 
      nan       nan     nan       nan       nan     nan       561         4 0.00533 
      nan       nan     nan       nan       nan     nan       564         2 0.00267 
      nan       nan     nan       nan       nan     nan       569         2 0.00267 
      nan       nan     nan       nan       nan     nan       570         1 0.00133 
      nan       nan     nan       nan       nan     nan       571         1 0.00133 
      nan       nan     nan       nan       nan     nan       573         1 0.00133 
      nan       nan     nan       nan       nan     nan       577         1 0.00133 
      nan       nan     nan       nan       nan     nan       579         1 0.00133 
      nan       nan     nan       nan       nan     nan       581         1 0.00133 
      nan       nan     nan       nan       nan     nan       582         2 0.00267 
      nan       nan     nan       nan       nan     nan       584         1 0.00133 
      nan       nan     nan       nan       nan     nan       588         1 0.00133 
      nan       nan     nan       nan       nan     nan       589         1 0.00133 
      nan       nan     nan       nan       nan     nan       592         1 0.00133 
      nan       nan     nan       nan       nan     nan       594         2 0.00267 
      nan       nan     nan       nan       nan     nan       596         1 0.00133 
      nan       nan     nan       nan       nan     nan       598         4 0.00533 
      nan       nan     nan       nan       nan     nan       599         1 0.00133 
      nan       nan     nan       nan       nan     nan       603         1 0.00133 
      nan       nan     nan       nan       nan     nan       604         1 0.00133 
      nan       nan     nan       nan       nan     nan       605         1 0.00133 
      nan       nan     nan       nan       nan     nan       607         2 0.00267 
      nan       nan     nan       nan       nan     nan       608         1 0.00133 
      nan       nan     nan       nan       nan     nan       610         1 0.00133 
      nan       nan     nan       nan       nan     nan       612         1 0.00133 
      nan       nan     nan       nan       nan     nan       615         3 0.00400 
      nan       nan     nan       nan       nan     nan       617         2 0.00267 
      nan       nan     nan       nan       nan     nan       618         1 0.00133 
      nan       nan     nan       nan       nan     nan       621         1 0.00133 
      nan       nan     nan       nan       nan     nan       622         2 0.00267 
      nan       nan     nan       nan       nan     nan       625         1 0.00133 
      nan       nan     nan       nan       nan     nan       627         2 0.00267 
      nan       nan     nan       nan       nan     nan       628         1 0.00133 
      nan       nan     nan       nan       nan     nan       629         1 0.00133 
      nan       nan     nan       nan       nan     nan       630         1 0.00133 
      nan       nan     nan       nan       nan     nan       633         1 0.00133 
      nan       nan     nan       nan       nan     nan       636         2 0.00267 
      nan       nan     nan       nan       nan     nan       637         1 0.00133 
      nan       nan     nan       nan       nan     nan       638         2 0.00267 
      nan       nan     nan       nan       nan     nan       639         1 0.00133 
      nan       nan     nan       nan       nan     nan       643         1 0.00133 
      nan       nan     nan       nan       nan     nan       644         1 0.00133 
      nan       nan     nan       nan       nan     nan       646         1 0.00133 
      nan       nan     nan       nan       nan     nan       652         1 0.00133 
      nan       nan     nan       nan       nan     nan       655         1 0.00133 
      nan       nan     nan       nan       nan     nan       657         1 0.00133 
      nan       nan     nan       nan       nan     nan       658         1 0.00133 
      nan       nan     nan       nan       nan     nan       659         1 0.00133 
      nan       nan     nan       nan       nan     nan       662         1 0.00133 
      nan       nan     nan       nan       nan     nan       663         1 0.00133 
      nan       nan     nan       nan       nan     nan       664         5 0.00667 
      nan       nan     nan       nan       nan     nan       666         1 0.00133 
      nan       nan     nan       nan       nan     nan       674         1 0.00133 
      nan       nan     nan       nan       nan     nan       675         2 0.00267 
      nan       nan     nan       nan       nan     nan       679         1 0.00133 
      nan       nan     nan       nan       nan     nan       684         1 0.00133 
      nan       nan     nan       nan       nan     nan       685         1 0.00133 
      nan       nan     nan       nan       nan     nan       686         2 0.00267 
      nan       nan     nan       nan       nan     nan       688         1 0.00133 
      nan       nan     nan       nan       nan     nan       689         1 0.00133 
      nan       nan     nan       nan       nan     nan       691         2 0.00267 
      nan       nan     nan       nan       nan     nan       694         1 0.00133 
      nan       nan     nan       nan       nan     nan       697         1 0.00133 
      nan       nan     nan       nan       nan     nan       699         1 0.00133 
      nan       nan     nan       nan       nan     nan       705         1 0.00133 
      nan       nan     nan       nan       nan     nan       707         1 0.00133 
      nan       nan     nan       nan       nan     nan       709         1 0.00133 
      nan       nan     nan       nan       nan     nan       713         1 0.00133 
      nan       nan     nan       nan       nan     nan       714         1 0.00133 
      nan       nan     nan       nan       nan     nan       716         1 0.00133 
      nan       nan     nan       nan       nan     nan       717         1 0.00133 
      nan       nan     nan       nan       nan     nan       719         1 0.00133 
      nan       nan     nan       nan       nan     nan       732         2 0.00267 
      nan       nan     nan       nan       nan     nan       733         1 0.00133 
      nan       nan     nan       nan       nan     nan       735         1 0.00133 
      nan       nan     nan       nan       nan     nan       737         2 0.00267 
      nan       nan     nan       nan       nan     nan       738         1 0.00133 
      nan       nan     nan       nan       nan     nan       746         2 0.00267 
      nan       nan     nan       nan       nan     nan       748         1 0.00133 
      nan       nan     nan       nan       nan     nan       749         1 0.00133 
      nan       nan     nan       nan       nan     nan       750         1 0.00133 
      nan       nan     nan       nan       nan     nan       751         1 0.00133 
      nan       nan     nan       nan       nan     nan       755         1 0.00133 
      nan       nan     nan       nan       nan     nan       762         1 0.00133 
      nan       nan     nan       nan       nan     nan       767         2 0.00267 
      nan       nan     nan       nan       nan     nan       773         1 0.00133 
      nan       nan     nan       nan       nan     nan       774         2 0.00267 
      nan       nan     nan       nan       nan     nan       784         1 0.00133 
      nan       nan     nan       nan       nan     nan       785         1 0.00133 
      nan       nan     nan       nan       nan     nan       786         1 0.00133 
      nan       nan     nan       nan       nan     nan       795         1 0.00133 
      nan       nan     nan       nan       nan     nan       808         1 0.00133 
      nan       nan     nan       nan       nan     nan       811         1 0.00133 
      nan       nan     nan       nan       nan     nan       812         1 0.00133 
      nan       nan     nan       nan       nan     nan       814         2 0.00267 
      nan       nan     nan       nan       nan     nan       825         1 0.00133 
      nan       nan     nan       nan       nan     nan       827         1 0.00133 
      nan       nan     nan       nan       nan     nan       828         1 0.00133 
      nan       nan     nan       nan       nan     nan       831         1 0.00133 
      nan       nan     nan       nan       nan     nan       835         1 0.00133 
      nan       nan     nan       nan       nan     nan       836         1 0.00133 
      nan       nan     nan       nan       nan     nan       839         2 0.00267 
      nan       nan     nan       nan       nan     nan       848         1 0.00133 
      nan       nan     nan       nan       nan     nan       853         1 0.00133 
      nan       nan     nan       nan       nan     nan       857         1 0.00133 
      nan       nan     nan       nan       nan     nan       859         2 0.00267 
      nan       nan     nan       nan       nan     nan       860         1 0.00133 
      nan       nan     nan       nan       nan     nan       866         1 0.00133 
      nan       nan     nan       nan       nan     nan       879         1 0.00133 
      nan       nan     nan       nan       nan     nan       887         1 0.00133 
      nan       nan     nan       nan       nan     nan       888         1 0.00133 
      nan       nan     nan       nan       nan     nan       890         1 0.00133 
      nan       nan     nan       nan       nan     nan       894         1 0.00133 
      nan       nan     nan       nan       nan     nan       896         1 0.00133 
      nan       nan     nan       nan       nan     nan       909         1 0.00133 
      nan       nan     nan       nan       nan     nan       913         1 0.00133 
      nan       nan     nan       nan       nan     nan       915         1 0.00133 
      nan       nan     nan       nan       nan     nan       920         1 0.00133 
      nan       nan     nan       nan       nan     nan       966         1 0.00133 
      nan       nan     nan       nan       nan     nan       969         1 0.00133 
      nan       nan     nan       nan       nan     nan       972         2 0.00267 
      nan       nan     nan       nan       nan     nan      1005         1 0.00133 
      nan       nan     nan       nan       nan     nan      1094         1 0.00133 
      nan       nan     nan       nan       nan     nan      1097         1 0.00133 
      nan       nan     nan       nan       nan     nan      1109         1 0.00133 
      nan       nan     nan       nan       nan     nan      1124         1 0.00133 
      nan       nan     nan       nan       nan     nan      1141         1 0.00133 
      nan       nan     nan       nan       nan     nan      1166         1 0.00133 
      nan       nan     nan       nan       nan     nan      1181         1 0.00133 
      nan       nan     nan       nan       nan     nan      1210         1 0.00133 
      nan       nan     nan       nan       nan     nan      1238         1 0.00133 
      nan       nan     nan       nan       nan     nan      1249         1 0.00133 
      nan       nan     nan       nan       nan     nan      1256         1 0.00133 
      nan       nan     nan       nan       nan     nan      1296         1 0.00133 
      nan       nan     nan       nan       nan     nan      1337         1 0.00133 
      nan       nan     nan       nan       nan     nan      1345         1 0.00133 
