#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./slimfly_p3_a3_h3_min_sequential_fr0.00_seed13.2026.05.12.12.15_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
      nan       nan     nan       nan       nan     nan      1864         2 0.01010 
      nan       nan     nan       nan       nan     nan      1865         3 0.01515 
      nan       nan     nan       nan       nan     nan      1867         1 0.00505 
      nan       nan     nan       nan       nan     nan      1868         1 0.00505 
      nan       nan     nan       nan       nan     nan      1869         1 0.00505 
      nan       nan     nan       nan       nan     nan      1871         1 0.00505 
      nan       nan     nan       nan       nan     nan      1872         1 0.00505 
      nan       nan     nan       nan       nan     nan      1875         1 0.00505 
      nan       nan     nan       nan       nan     nan      1879         1 0.00505 
      nan       nan     nan       nan       nan     nan      1882         1 0.00505 
      nan       nan     nan       nan       nan     nan      1893         2 0.01010 
      nan       nan     nan       nan       nan     nan      1896         1 0.00505 
      nan       nan     nan       nan       nan     nan      1899         1 0.00505 
      nan       nan     nan       nan       nan     nan      1903         1 0.00505 
      nan       nan     nan       nan       nan     nan      1911         1 0.00505 
      nan       nan     nan       nan       nan     nan      2055         1 0.00505 
      nan       nan     nan       nan       nan     nan      2074         2 0.01010 
      nan       nan     nan       nan       nan     nan      2076         1 0.00505 
      nan       nan     nan       nan       nan     nan      2085         1 0.00505 
      nan       nan     nan       nan       nan     nan      2091         1 0.00505 
      nan       nan     nan       nan       nan     nan      2097         1 0.00505 
      nan       nan     nan       nan       nan     nan      2099         1 0.00505 
      nan       nan     nan       nan       nan     nan      2108         1 0.00505 
      nan       nan     nan       nan       nan     nan      2112         1 0.00505 
      nan       nan     nan       nan       nan     nan      2115         1 0.00505 
      nan       nan     nan       nan       nan     nan      2124         2 0.01010 
      nan       nan     nan       nan       nan     nan      2126         3 0.01515 
      nan       nan     nan       nan       nan     nan      2128         1 0.00505 
      nan       nan     nan       nan       nan     nan      2129         1 0.00505 
      nan       nan     nan       nan       nan     nan      2132         1 0.00505 
      nan       nan     nan       nan       nan     nan      2133         1 0.00505 
      nan       nan     nan       nan       nan     nan      2138         1 0.00505 
      nan       nan     nan       nan       nan     nan      2142         1 0.00505 
      nan       nan     nan       nan       nan     nan      2145         1 0.00505 
      nan       nan     nan       nan       nan     nan      2147         1 0.00505 
      nan       nan     nan       nan       nan     nan      2148         1 0.00505 
      nan       nan     nan       nan       nan     nan      2150         1 0.00505 
      nan       nan     nan       nan       nan     nan      2155         1 0.00505 
      nan       nan     nan       nan       nan     nan      2156         1 0.00505 
      nan       nan     nan       nan       nan     nan      2157         1 0.00505 
      nan       nan     nan       nan       nan     nan      2163         1 0.00505 
      nan       nan     nan       nan       nan     nan      2168         1 0.00505 
      nan       nan     nan       nan       nan     nan      2169         1 0.00505 
      nan       nan     nan       nan       nan     nan      2170         2 0.01010 
      nan       nan     nan       nan       nan     nan      2171         1 0.00505 
      nan       nan     nan       nan       nan     nan      2179         1 0.00505 
      nan       nan     nan       nan       nan     nan      2181         1 0.00505 
      nan       nan     nan       nan       nan     nan      2183         1 0.00505 
      nan       nan     nan       nan       nan     nan      2185         1 0.00505 
      nan       nan     nan       nan       nan     nan      2189         1 0.00505 
      nan       nan     nan       nan       nan     nan      2190         1 0.00505 
      nan       nan     nan       nan       nan     nan      2193         1 0.00505 
      nan       nan     nan       nan       nan     nan      2196         1 0.00505 
      nan       nan     nan       nan       nan     nan      2203         1 0.00505 
      nan       nan     nan       nan       nan     nan      2206         1 0.00505 
      nan       nan     nan       nan       nan     nan      2210         1 0.00505 
      nan       nan     nan       nan       nan     nan      2211         1 0.00505 
      nan       nan     nan       nan       nan     nan      2215         1 0.00505 
      nan       nan     nan       nan       nan     nan      2218         1 0.00505 
      nan       nan     nan       nan       nan     nan      2223         1 0.00505 
      nan       nan     nan       nan       nan     nan      2228         1 0.00505 
      nan       nan     nan       nan       nan     nan      2233         1 0.00505 
      nan       nan     nan       nan       nan     nan      2237         1 0.00505 
      nan       nan     nan       nan       nan     nan      2266         1 0.00505 
