#WARNING:  Flow-histogram is invalid for n.failures>0 (i.e., this output) in the current version of INRFlow
#Histograms for ./megafly_p2_a4_h2_min_sequential_fr0.00_seed99.2026.05.12.12.15_hist.dat.
#hi,pi,fi are indices for h, p and f, respectively. *n is normalized so that the bars add up to 1.
#h: Server hop length histogram (server hop path length, number of occurrences)
#p: Path length histogram (path length, number of occurrences)
#f: Flows histogram (number of flows, number of uni-directional links with this many flows)
       hi         h     nh        pi         p     np        fi         f     nf
      nan       nan     nan       nan       nan     nan      4606         1 0.01000 
      nan       nan     nan       nan       nan     nan      4611         1 0.01000 
      nan       nan     nan       nan       nan     nan      4643         1 0.01000 
      nan       nan     nan       nan       nan     nan      4675         1 0.01000 
      nan       nan     nan       nan       nan     nan      4687         1 0.01000 
      nan       nan     nan       nan       nan     nan      4695         2 0.02000 
      nan       nan     nan       nan       nan     nan      4705         1 0.01000 
      nan       nan     nan       nan       nan     nan      4719         1 0.01000 
      nan       nan     nan       nan       nan     nan      4720         1 0.01000 
      nan       nan     nan       nan       nan     nan      4724         2 0.02000 
      nan       nan     nan       nan       nan     nan      4733         1 0.01000 
      nan       nan     nan       nan       nan     nan      4734         1 0.01000 
      nan       nan     nan       nan       nan     nan      4740         2 0.02000 
      nan       nan     nan       nan       nan     nan      4752         2 0.02000 
      nan       nan     nan       nan       nan     nan      4756         1 0.01000 
      nan       nan     nan       nan       nan     nan      4757         1 0.01000 
      nan       nan     nan       nan       nan     nan      4766         1 0.01000 
      nan       nan     nan       nan       nan     nan      4773         1 0.01000 
      nan       nan     nan       nan       nan     nan      4779         2 0.02000 
      nan       nan     nan       nan       nan     nan      4788         1 0.01000 
      nan       nan     nan       nan       nan     nan      4806         1 0.01000 
      nan       nan     nan       nan       nan     nan      4807         1 0.01000 
      nan       nan     nan       nan       nan     nan      4810         1 0.01000 
      nan       nan     nan       nan       nan     nan      4827         1 0.01000 
      nan       nan     nan       nan       nan     nan      4834         1 0.01000 
      nan       nan     nan       nan       nan     nan      4868         1 0.01000 
      nan       nan     nan       nan       nan     nan      4876         1 0.01000 
      nan       nan     nan       nan       nan     nan      4879         1 0.01000 
      nan       nan     nan       nan       nan     nan      4883         1 0.01000 
      nan       nan     nan       nan       nan     nan      4893         3 0.03000 
      nan       nan     nan       nan       nan     nan      4921         1 0.01000 
      nan       nan     nan       nan       nan     nan      4931         1 0.01000 
      nan       nan     nan       nan       nan     nan      4932         1 0.01000 
      nan       nan     nan       nan       nan     nan      4955         1 0.01000 
      nan       nan     nan       nan       nan     nan      4975         1 0.01000 
      nan       nan     nan       nan       nan     nan      4988         1 0.01000 
      nan       nan     nan       nan       nan     nan      4989         1 0.01000 
      nan       nan     nan       nan       nan     nan      5005         1 0.01000 
      nan       nan     nan       nan       nan     nan      5006         1 0.01000 
      nan       nan     nan       nan       nan     nan      5008         1 0.01000 
      nan       nan     nan       nan       nan     nan      5016         1 0.01000 
      nan       nan     nan       nan       nan     nan      5035         1 0.01000 
      nan       nan     nan       nan       nan     nan      5055         1 0.01000 
      nan       nan     nan       nan       nan     nan      5065         1 0.01000 
      nan       nan     nan       nan       nan     nan      5069         1 0.01000 
      nan       nan     nan       nan       nan     nan      5080         1 0.01000 
      nan       nan     nan       nan       nan     nan      5088         1 0.01000 
      nan       nan     nan       nan       nan     nan      5090         1 0.01000 
      nan       nan     nan       nan       nan     nan      5152         1 0.01000 
      nan       nan     nan       nan       nan     nan      5197         1 0.01000 
